34609.93333,5.992307692,3947.5,33.5,34609.93333,5.992307692,3947.5,21.203,34609.93333,3.047,3947.5,33.5,34609.93333,3.479682784,3947.5,33.5,34609.93333,5.992307692,3.8,33.5,34609.93333,5.992307692,3947.5,33.5,3.89,0,0,0,0,0
35142.53333,6.006923077,3977.6,33.867,35142.53333,6.006923077,3977.6,21.438,35142.53333,3.07,3977.6,33.867,35142.53333,3.488169815,3977.6,33.867,35142.53333,6.006923077,3.9,33.867,35142.53333,6.006923077,3977.6,33.867,4.17,35142.53333,6.006923077,3977.6,33.867,0
37132.83333,6.006923077,4059.5,34.2,37132.83333,6.006923077,4059.5,21.672,37132.83333,3.07,4059.5,34.2,37132.83333,3.488169815,4059.5,34.2,37132.83333,6.006923077,3.7,34.2,37132.83333,6.006923077,4059.5,34.2,4.79,37132.83333,6.006923077,4059.5,34.200,7.5047
38246.87244,6.006923077,4128.5,34.533,38246.87244,6.006923077,4128.5,21.899,38246.87244,3.07,4128.5,34.533,38246.87244,3.488169815,4128.5,34.533,38246.87244,6.006923077,3.6,34.533,38246.87244,6.006923077,4128.5,34.533,5.98,38246.87244,6.006923077,4128.5,34.533,8.764666667
39152.7,6.050769231,4156.7,35,39152.7,6.050769231,4156.7,22.115,39152.7,3.07,4156.7,35,39152.7,3.513630908,4156.7,35,39152.7,6.050769231,3.5,35,39152.7,6.050769231,4156.7,35,5.95,39152.7,6.050769231,4156.7,35.000,4.322566667
39457.8,6.050769231,4174.7,35.433,39457.8,6.050769231,4174.7,22.426,39457.8,3.07,4174.7,35.433,39457.8,3.513630908,4174.7,35.433,39457.8,6.050769231,3.4,35.433,39457.8,6.050769231,4174.7,35.433,5.92,39457.8,6.050769231,4174.7,35.433,3.615333333
40031.7,6.123846154,4240.5,35.867,40031.7,6.123846154,4240.5,22.66,40031.7,3.13,4240.5,35.867,40031.7,3.556066064,4240.5,35.867,40031.7,6.123846154,3.4,35.867,40031.7,6.123846154,4240.5,35.867,6.57,40031.7,6.123846154,4240.5,35.867,0.934976333
41290.5,6.357692308,4252.8,36.433,41290.5,6.357692308,4252.8,22.952,41290.5,3.35,4252.8,36.433,41290.5,3.691858563,4252.8,36.433,41290.5,6.357692308,3.4,36.433,41290.5,6.357692308,4252.8,36.433,8.33,41290.5,6.357692308,4252.8,36.433,-4.35743
41729.43333,6.357692308,4279.7,36.933,41729.43333,6.357692308,4279.7,23.28,41729.43333,3.35,4279.7,36.933,41729.43333,3.691858563,4279.7,36.933,41729.43333,6.357692308,3.6,36.933,41729.43333,6.357692308,4279.7,36.933,8.98,41729.43333,6.357692308,4279.7,36.933,-2.046733333
43320.6,6.357692308,4259.6,37.5,43320.6,6.357692308,4259.6,23.581,43320.6,3.35,4259.6,37.5,43320.6,3.691858563,4259.6,37.5,43320.6,6.357692308,3.6,37.5,43320.6,6.357692308,4259.6,37.5,8.94,43320.6,6.357692308,4259.6,37.500,16.49533333
